body_temperature,respiratory_rate,walking_capacity,sleeping_duration,heart_rate,ruminating,health_status
40.5,37,5004,2.8,39,5,unhealthy
40.6,32,11697,5.7,55,6,healthy
39.5,38,11757,5.4,60,6.9,healthy
40.4,21,5004,4.2,54,6,healthy
40.5,32,13182,3.7,42,6.8,unhealthy
40.4,29,5004,6.6,38,3.8,healthy
40.5,28,13242,2.8,65,6.3,healthy
39.8,22,5103,2.8,71,4.9,healthy
39.8,16,8583,3.1,51,5,healthy
40.6,31,13060,4.6,47,4.4,unhealthy
36.3,18,13254,2.8,65,6.8,healthy
40,28,11745,5.7,54,3.2,healthy
39.1,34,13073,2.8,79,5.2,healthy
40.5,26,12252,7.2,53,5.3,healthy
40.5,26,5004,7.2,56,3.9,healthy
40.3,12,13144,7.2,47,5.1,unhealthy
40.4,35,5004,7.2,40,3,unhealthy
39.5,31,7362,2.8,49,5.7,healthy
40.1,29,13257,2.8,56,6.6,healthy
40.1,29,5004,4.9,57,3.8,healthy
40.2,29,13257,2.8,47,6.9,healthy
40.6,26,8046,7.1,49,4,healthy
40.2,25,13162,3.2,51,4,healthy
40.3,36,5004,7.1,45,6.3,unhealthy
40.5,23,5666,3.3,49,3.1,healthy
39.6,26,6229,3.4,58,4.2,healthy
39.4,29,5004,4.7,37,3.3,healthy
40.4,38,5004,2.8,38,5.1,unhealthy
40.4,26,13218,2.8,47,6,healthy
40.3,31,6084,2.8,49,3.9,unhealthy
40.6,33,5004,7.2,61,3.2,healthy
39.7,25,5004,5.4,43,4.3,healthy
40.1,26,10038,2.8,49,3.8,healthy
39.1,18,5004,5,69,5.1,healthy
38.1,34,7622,3.6,45,5.7,healthy
38.7,30,6355,7.2,56,6.5,healthy
40.2,25,5004,7.1,39,3,healthy
40.3,21,11876,7.2,47,3.3,healthy
39.9,17,11886,7.2,68,4.9,healthy
40.4,20,13257,2.9,73,5.9,healthy
40.4,35,13257,3.2,66,5.2,healthy
38.4,16,5004,5.1,51,4.7,healthy
40.5,21,5004,6,53,6.4,healthy
40.5,25,5004,3.4,39,6.3,healthy
40.3,21,12790,3.5,46,5.1,healthy
40.4,30,12448,2.8,59,7,healthy
39.9,27,13257,2.8,54,6.2,healthy
40.5,38,5004,7.1,54,4,unhealthy
37.6,32,5004,7.2,60,3.6,healthy
40.2,37,13257,2.8,80,6.6,healthy
40.5,16,5277,7.2,60,5.4,healthy
40.5,25,5004,7.2,40,5.1,healthy
40.5,35,5004,7.2,38,3.1,unhealthy
39.3,25,13257,2.8,48,6.6,healthy
40.2,35,13044,2.9,46,4.9,unhealthy
40,40,5004,2.8,52,6.5,unhealthy
40.6,21,5004,6.5,43,3.3,healthy
40.6,28,5004,7.2,39,5,healthy
40.5,27,5004,2.8,37,4.3,healthy
40.2,38,11555,2.8,63,6.7,healthy
40.5,29,11697,5.4,52,6,healthy
40.6,35,5004,4.8,38,3.1,unhealthy
40.6,17,5004,4.5,44,3.5,healthy
37.9,27,13074,2.8,57,6.7,healthy
40.5,13,5004,7.2,53,3.4,unhealthy
40.6,16,5407,7.2,49,4.7,healthy
40.2,18,7892,3.1,52,4.3,healthy
38.6,15,11637,7.2,60,5.8,healthy
40.1,31,9034,2.8,39,5.2,unhealthy
39.8,40,8140,2.8,72,5.6,healthy
40.5,19,6832,6,39,4.7,healthy
40.6,22,6208,4,46,5.6,healthy
40.4,20,5004,2.8,52,6.9,healthy
39.2,19,13232,3.8,54,6.8,healthy
40.5,16,13156,4.5,52,6.2,healthy
36.6,24,5004,7,46,5.5,healthy
39.9,27,6383,6.1,48,6.9,healthy
38.4,31,8949,2.8,57,6.7,healthy
40.5,28,5566,7.2,53,3.7,healthy
38.7,18,13257,2.8,67,6.7,healthy
39.6,31,5004,3.2,45,6.2,healthy
40,27,5591,2.8,71,4.6,healthy
40.6,19,5004,3.5,39,3.7,healthy
39.9,37,5084,2.9,62,5.3,healthy
40.4,22,5004,6.5,54,5.5,healthy
38.3,21,12630,4.4,49,3.1,healthy
40.3,16,8316,5.1,46,5.3,healthy
39.2,23,6662,7.1,46,4.7,healthy
39.4,21,13257,2.8,81,6.6,healthy
40.4,20,13256,3.3,60,7,healthy
40.6,40,7597,2.8,44,5,unhealthy
39.9,21,5004,2.8,48,6.2,healthy
40.5,27,5452,6.7,53,4.6,healthy
40.4,25,11598,3.4,51,6.1,healthy
40.4,23,5169,5.9,62,3.9,healthy
38.5,34,13255,2.9,72,7,healthy
40.6,37,5004,5.4,48,5.4,unhealthy
40.3,38,7810,2.8,55,6.3,healthy
38.4,33,13217,6,74,6.3,healthy
37.1,35,7742,2.8,42,5.4,healthy
39.3,22,5004,4.9,56,3.6,healthy
40.5,15,5004,7.2,39,4.9,healthy
40.6,25,12306,6.6,42,3.7,healthy
40.5,29,5004,7.1,42,3.8,healthy
40,14,7127,2.8,41,3.3,unhealthy
40.2,27,12118,2.8,53,5.5,healthy
39.9,20,11927,4.2,42,6.2,healthy
40.6,25,13252,2.8,78,6.9,healthy
40.4,20,10962,3.9,68,6,healthy
36.3,20,13257,6.9,56,6.1,healthy
39.4,22,13138,7.2,76,5.1,healthy
40,37,13257,4.1,78,6.7,healthy
40.6,28,13076,7.1,64,5.6,healthy
38.6,33,5106,4,64,4.5,healthy
40.1,18,7989,6.6,41,3.8,healthy
40.3,28,11716,6.3,49,6.2,healthy
40.4,22,5004,6.6,50,3.3,healthy
40.3,16,5004,5.6,40,3.5,healthy
39.3,18,5004,7,37,3.1,healthy
40.6,35,5200,2.8,43,5.9,unhealthy
40.6,30,12970,4.6,51,4.8,healthy
39.6,37,5013,3.4,49,4.2,healthy
37,20,13257,3.1,46,7,healthy
40.6,23,5027,6.9,37,3,healthy
39.4,19,6333,7.1,51,3,healthy
38.7,24,11203,5.5,76,4.2,healthy
40.5,22,5493,7.2,39,6.3,healthy
39.8,21,13092,2.8,74,5.2,healthy
40.5,27,12943,2.8,43,5.2,healthy
36.9,29,13257,4,75,4.4,healthy
40.5,22,13245,2.8,69,4.7,healthy
39.6,25,5589,5.6,71,6.4,healthy
40.6,14,11015,6.9,45,6.8,unhealthy
39.4,20,5084,3.4,59,6.9,healthy
37.5,37,13257,2.8,70,6.7,healthy
40.5,14,13257,2.8,72,4.3,healthy
40.2,39,5004,7.2,51,5.3,unhealthy
40.5,22,5004,6.8,37,5.3,healthy
38.2,15,13257,5.1,80,7,healthy
40.6,23,10435,7.2,49,3.2,healthy
40.6,34,7794,4.9,39,5.4,unhealthy
39.6,26,6813,7.2,57,4.2,healthy
40.3,33,13240,7.2,82,6.8,unhealthy
39.5,31,8292,3,38,4.3,healthy
39.5,25,5004,7.1,42,3.5,healthy
39.6,25,13217,3.3,41,6.3,healthy
39.9,23,5004,7.2,38,3.4,healthy
39.8,23,13244,2.8,79,6.2,healthy
40.1,24,5004,6.5,43,3.5,healthy
40.5,29,9379,6.5,60,3.9,healthy
40.3,30,5004,7.2,61,4.6,healthy
40,24,12364,3.2,66,3.2,healthy
39,10,13168,6.5,39,6.5,healthy
40.5,32,5004,7.2,39,3.5,unhealthy
39.4,18,13256,3.1,80,6.9,healthy
39.2,34,12932,2.8,51,4.9,healthy
40.6,33,5004,7.2,47,5.1,unhealthy
40.5,26,5004,4.6,63,5.2,healthy
39.4,15,11638,6.8,45,6.5,healthy
37.1,28,13257,3.7,65,6.8,healthy
40.4,28,13245,6.1,55,5.7,healthy
40,13,6338,7.1,43,4.3,unhealthy
40.2,23,9465,6.3,62,3.2,healthy
40.1,36,5004,5.3,56,6.4,healthy
40.1,20,7529,6.6,47,5.9,healthy
40.3,27,5004,7.1,73,5,healthy
38,21,13257,2.8,51,7,healthy
39,13,5349,4.6,50,6.2,healthy
39.7,39,5804,3.5,54,5.8,healthy
40.5,20,13257,6,53,4.5,healthy
40.4,19,5329,7.2,42,6,healthy
40.6,25,5290,6.9,44,4.5,healthy
40.1,32,9169,6.8,73,4.1,healthy
40.6,22,5004,7.2,46,3.5,healthy
40.2,11,5007,7.2,41,3.9,unhealthy
40.2,38,5025,7.2,58,5.3,healthy
40.5,25,5004,3.4,37,3.7,healthy
40.6,29,5004,7.2,39,4.5,healthy
40.4,17,12303,4.9,80,4.6,healthy
40.5,16,12100,7.1,59,3.1,healthy
37.3,24,12901,2.8,66,6.6,healthy
40,23,6329,7.1,50,3.6,healthy
40.5,28,5004,7.2,42,3.1,healthy
40.2,18,5004,5.9,39,4.3,healthy
39.9,28,5004,4.3,60,4,healthy
39.9,22,11595,6.6,61,3.5,healthy
39.8,21,9575,3,44,4.7,healthy
40.1,24,13257,2.8,79,5.1,healthy
40.6,13,5112,4.2,52,4.4,unhealthy
40.6,22,13244,6.9,43,6.2,healthy
40.2,18,12050,2.9,63,4.6,healthy
40.4,24,13257,2.8,50,7,healthy
40.6,35,13257,3.5,65,6.2,healthy
39.4,28,9272,6.9,42,3.8,healthy
40.2,37,11644,6.9,38,4.9,unhealthy
40.3,31,12957,4.2,41,6.2,unhealthy
40,43,5046,2.8,39,6.2,unhealthy
37.8,27,13257,5.2,50,6.9,healthy
40.1,13,12577,6.5,59,3.7,healthy
38.9,17,13257,5.7,83,6.3,healthy
38.9,22,13256,3.5,43,6.9,healthy
40.5,31,5004,4.4,51,3.7,unhealthy
39.3,17,12952,6.1,81,4.9,healthy
40.2,19,5004,7.2,42,3.7,healthy
40.1,36,13257,7.2,51,5,unhealthy
40.6,20,5004,7.2,42,3.2,healthy
40.5,20,5004,7.2,38,3.3,healthy
39,29,13255,2.8,44,5.8,healthy
40.5,34,5004,5.3,39,4.5,unhealthy
39.6,31,13045,2.8,71,5,healthy
40.2,28,13098,3.2,41,6.8,healthy
40.5,21,5004,3.4,38,3.3,healthy
38.3,25,13254,3.7,68,6.6,healthy
39.8,31,13250,2.8,68,6.5,healthy
40.6,29,5184,7.1,42,3.7,healthy
40.6,17,5004,7.2,45,4.1,healthy
37.8,15,13257,7.2,76,5,healthy
39.6,16,13257,7,49,5.1,healthy
36.7,19,13257,2.8,80,6.3,healthy
36.7,21,13226,6.8,61,6,healthy
40.5,44,13257,2.8,52,6.8,unhealthy
40.3,39,5117,2.9,46,5.2,unhealthy
40,26,10894,5.6,53,5.1,healthy
40.1,32,5004,3.6,39,6.7,unhealthy
40.3,18,5451,3.8,38,3.2,healthy
40.1,26,5886,2.8,47,5.1,healthy
39.3,26,13173,6.3,66,3.8,healthy
40.2,19,9894,7.2,55,4.5,healthy
39.4,41,5004,5.8,42,4.9,healthy
38.4,32,13254,3.2,58,5.3,healthy
37,26,13257,3.2,73,6.8,healthy
40.4,28,12497,6.1,53,5.5,healthy
39.8,28,13257,4.7,68,6.8,healthy
40.6,26,7299,4.6,56,6.4,healthy
39.7,20,5004,7.2,57,3.6,healthy
39.9,20,13255,5.8,61,5.1,healthy
40.2,16,8619,6.9,61,5.7,healthy
40.5,38,12923,3.4,49,6.5,unhealthy
40.3,38,7717,2.9,59,5,healthy
40.3,34,13257,4.8,60,6.6,healthy
40.4,17,6270,7.2,52,3.7,healthy
40.4,25,13015,2.9,54,4.3,healthy
40.5,24,13252,2.8,44,6.6,healthy
40.3,34,12857,4.2,45,5.8,unhealthy
40.6,11,8360,7.2,38,4.1,unhealthy
40.6,28,5004,2.8,38,4.1,healthy
40,18,5004,6.8,61,3.9,healthy
39.3,24,11549,7.1,47,4.7,healthy
40.6,34,5004,6.7,40,3.3,unhealthy
39.1,17,12421,2.9,45,5.6,healthy
39.9,16,12870,6.3,68,4.5,healthy
39,13,12962,2.8,39,6.7,healthy
37.5,28,5301,7.2,38,5,healthy
40.2,17,5004,3,40,4.7,healthy
39.2,20,5228,2.8,43,3.7,healthy
40.3,11,10052,6.9,48,4.1,unhealthy
40.5,32,5104,2.9,56,5.6,healthy
38.6,24,13062,3,68,6.9,healthy
40.4,28,13257,3,74,6.7,healthy
40.5,21,6507,3,43,5,healthy
40,24,11396,2.8,60,6.2,healthy
40.5,34,5453,4.7,37,4.4,unhealthy
38.7,19,12538,6.9,65,7,healthy
40.6,29,8969,4.7,52,4.8,healthy
40.6,25,5004,7.2,42,3.4,healthy
38.2,19,5004,2.9,69,6.6,healthy
39.9,28,5004,3,51,5,healthy
40.6,30,13255,7,41,6.6,healthy
38.6,36,5004,2.8,51,6.3,healthy
39.4,17,13257,2.8,61,6.4,healthy
39.8,29,10626,3,53,3,healthy
39.3,19,12674,7,78,3.5,healthy
40.3,39,12350,7.2,58,3.4,healthy
39.8,23,5004,2.9,61,4,healthy
40.4,21,12816,4.5,42,6,healthy
40.5,24,5077,7.2,40,4.2,healthy
40.5,35,5004,5,43,3.4,unhealthy
40.4,31,6010,6.4,41,5.2,unhealthy
40.6,21,5294,7.2,48,3.9,healthy
40.5,26,9541,2.8,46,5,healthy
40.3,33,5004,7,56,3.4,healthy
39,24,5004,7.2,80,3.2,healthy
40.3,35,13256,3.9,60,5.2,healthy
40.4,17,13247,6.9,69,6.7,healthy
40.3,14,13210,2.8,66,5.9,healthy
40.5,26,5004,3.4,44,4,healthy
40.5,16,13257,2.8,61,5.1,healthy
40.4,15,12020,3.1,72,3.7,healthy
40.6,21,5004,7.2,37,4.4,healthy
40.2,17,13253,2.8,69,6.9,healthy
40.5,28,5004,7.2,38,3.4,healthy
39.3,31,13257,5.2,50,6.9,healthy
40.4,29,8462,2.8,72,5.6,healthy
39.5,41,12415,2.9,77,6.8,healthy
39.4,23,13184,7.1,62,5.4,healthy
40.5,32,5004,7,37,3.7,unhealthy
40.5,30,5004,5.3,39,4.7,healthy
40.5,29,5044,3.6,40,3.8,healthy
40.5,24,5004,6.1,49,3,healthy
40.4,33,5004,7.2,42,6.5,unhealthy
39.3,25,12982,2.8,56,4.3,healthy
40.3,18,13257,6.7,38,5.8,healthy
39.5,14,13257,4.6,70,6.7,healthy
39.4,34,11472,7.1,53,4.8,healthy
40.6,31,5004,7,50,4,unhealthy
40.4,33,13252,6.9,58,6.7,healthy
40.6,20,5004,2.8,62,4.6,healthy
38.7,30,5004,6.6,73,4,healthy
40.2,25,12074,2.8,40,5.5,healthy
40.2,22,5004,3.2,53,5.3,healthy
40.4,35,13233,7.2,61,4.7,healthy
40.1,24,11956,7.2,45,3.4,healthy
40.3,16,13257,7,66,6.4,healthy
38.5,31,5039,6.3,45,5.7,healthy
40.6,35,13255,3,48,6.5,unhealthy
40.5,27,5004,4.3,39,3.6,healthy
40.2,24,13234,3.4,56,6.9,healthy
40.5,22,5004,3.2,39,3.4,healthy
40.5,29,5004,7.2,66,3.1,healthy
40.6,33,13257,6.4,40,5.7,unhealthy
38.5,22,6756,6.8,68,6.5,healthy
39.9,40,13257,2.9,81,4.8,healthy
39.9,23,7411,5.8,57,4,healthy
37.4,22,13257,2.8,49,4.5,healthy
40.6,29,5004,7.2,45,3.7,healthy
40.6,27,5004,6.4,56,3.9,healthy
40,22,5280,7.1,38,6.6,healthy
40.6,24,13255,3.7,63,4.6,healthy
39.8,27,5004,7.2,48,5,healthy
39.3,14,12805,3.3,82,5.3,healthy
39.5,36,13257,2.8,63,6.9,healthy
40.3,21,13247,3.7,79,3.5,healthy
40.6,27,7409,5.2,60,4.7,healthy
40.3,15,12342,7.2,55,5.8,healthy
40.4,21,12561,5.9,67,6.6,healthy
39.8,22,13218,7.1,61,5,healthy
37.8,27,13257,2.9,78,6.5,healthy
40.1,27,8850,7.2,58,3.9,healthy
39.6,23,8352,2.8,47,6.6,healthy
40.3,29,5004,2.8,39,3.7,healthy
40.5,18,13255,2.8,44,3.6,healthy
39.2,21,5470,7.1,49,6.2,healthy
39.6,32,5318,3.6,47,5.6,unhealthy
39.9,32,13217,3.5,66,4.5,healthy
40.6,26,6177,7.2,47,3.7,healthy
40.3,17,5004,2.8,54,6.3,healthy
40.2,22,5004,7.2,51,4.1,healthy
39.9,14,12266,5.2,40,5.1,healthy
40,23,6473,7.1,54,4.1,healthy
40.3,22,13191,3.6,46,6.5,healthy
40.5,35,11856,7,68,3.9,healthy
40.5,22,5392,7.2,40,5.6,healthy
40.1,27,13257,2.8,75,7,healthy
40.6,28,5004,7.1,48,3.1,healthy
40.1,21,5004,7.1,44,4.1,healthy
38.2,18,13257,7.2,63,3.2,healthy
40.6,30,13257,4.1,54,6.3,healthy
38.8,28,13209,2.8,75,4.2,healthy
40.4,28,13255,2.9,54,5,healthy
40.6,21,13246,2.8,56,6.7,healthy
40.5,16,11602,2.8,57,5.1,healthy
40.6,15,10934,5.9,40,3.4,healthy
40.5,32,13225,3.3,48,3.2,unhealthy
38.5,18,13257,2.8,68,4.4,healthy
40.5,25,5152,7.2,45,3.5,healthy
40.2,21,10840,6.9,65,5.6,healthy
40.6,32,5020,3,37,3.6,unhealthy
40.5,14,13226,6.6,39,6.8,unhealthy
39.1,16,5004,5.8,40,3.4,healthy
38.9,22,5004,2.8,39,6.8,healthy
38.3,17,12498,2.8,65,6.4,healthy
37.3,20,12426,2.8,46,6.2,healthy
39.6,23,13254,2.8,60,4.8,healthy
39.7,22,13257,4.4,68,5.4,healthy
37.8,24,13252,3.1,50,6.2,healthy
40.6,27,5004,7.2,43,5,healthy
40,33,8501,3.3,66,5.6,healthy
35.2,34,5101,2.9,53,4.9,healthy
40.3,42,5004,7.2,46,3.4,unhealthy
39.3,21,6045,2.8,50,6.4,healthy
39.8,21,5004,4.5,63,6.3,healthy
39.8,18,9268,2.8,72,4,healthy
40.3,27,13257,3.3,74,6.1,healthy
40.6,20,5581,2.8,52,4.6,healthy
40.5,36,13257,7.1,63,6.7,healthy
40.5,23,5004,7.2,38,3,healthy
40.6,32,5004,7.2,40,3.2,unhealthy
40.6,26,12936,6.9,62,3.2,healthy
40.5,26,13257,2.8,73,6.9,healthy
40.4,16,5382,7.2,46,3.9,healthy
40,19,13257,3.1,58,4.9,healthy
38,25,13257,2.9,71,3.7,healthy
39.9,18,13207,4,54,6,healthy
38.1,19,13257,4.2,58,5.7,healthy
39.5,19,5004,7.2,50,3.1,healthy
39.1,40,5004,2.8,47,6,healthy
40.5,34,6188,2.8,39,6.2,unhealthy
40.4,38,5708,2.8,59,6.4,healthy
40.3,21,5058,5.3,57,3.2,healthy
40.1,33,12403,5.5,43,5.5,unhealthy
40.1,17,13254,2.8,39,6.3,healthy
39.5,23,6551,2.9,51,6.9,healthy
40.3,20,12909,5.3,44,3.3,healthy
40.6,34,5409,6.3,47,3.9,unhealthy
40.2,33,5004,2.8,57,6,healthy
40.5,29,12782,7.1,60,4.2,healthy
40,28,5004,6.4,45,4.1,healthy
39.5,19,8470,6.7,67,3.7,healthy
39.1,23,5004,3.5,48,6.7,healthy
39.8,29,5004,3,55,4,healthy
40.1,29,13230,3.1,53,7,healthy
40.1,37,13257,2.8,74,6.6,healthy
39.9,30,13250,3.1,51,5.7,healthy
39.6,31,5004,7.2,59,5.3,healthy
40.6,22,5004,7.2,37,3.9,healthy
37.6,16,13114,2.9,58,6.8,healthy
40.4,35,5004,7.1,38,3.2,unhealthy
40.5,22,5004,2.8,59,3.9,healthy
39.3,32,13256,5.6,56,6.1,healthy
40.1,28,6313,4.1,45,4.2,healthy
39.7,18,12775,3.5,38,3.1,healthy
38.9,21,13257,6.7,70,7,healthy
40.5,30,13257,3.3,64,7,healthy
40.6,14,5004,2.9,52,6.1,unhealthy
40.6,39,5004,5.7,39,3,unhealthy
40.5,19,5004,7.1,37,3.3,healthy
40.3,22,6067,2.9,79,4.3,healthy
39.8,25,12417,2.8,54,5,healthy
39.6,27,5055,2.8,39,6.7,healthy
39.8,19,12066,7.2,38,4.7,healthy
40.6,19,13246,5.6,63,6.9,healthy
40.4,19,13257,7,39,6.8,healthy
40.5,36,5004,7.1,40,4.5,unhealthy
40.5,19,5004,7.1,40,5,healthy
40.6,17,13252,6.1,65,6.4,healthy
40.5,20,5088,6.2,39,4.8,healthy
39.2,22,5214,2.8,68,3.1,healthy
40.5,27,13257,2.9,55,5.7,healthy
40.6,34,5004,7.1,55,4.4,healthy
39.4,22,13257,2.8,51,7,healthy
40.5,26,5998,4.3,42,5.3,healthy
40.6,23,5004,5.9,39,3.2,healthy
40.5,27,12541,3.5,80,3.4,healthy
37.9,25,13257,5.9,56,4.6,healthy
40.2,23,5162,4.5,55,5.1,healthy
39.6,30,5004,7.2,42,4,healthy
40.6,15,5202,5.3,38,5.6,healthy
40.5,42,5229,7.2,48,3.3,unhealthy
39.6,21,13023,3.1,76,4.6,healthy
40.5,38,13257,2.9,60,6.9,healthy
40.6,18,12996,2.8,63,4.7,healthy
40,20,5004,7.2,38,3,healthy
36.7,19,12750,7.2,80,5.2,healthy
40.6,14,5004,7.2,49,3.9,unhealthy
39.6,17,5741,2.9,41,6.2,healthy
40.5,23,6993,6.7,75,4.9,healthy
40.4,40,5004,7,41,6.9,unhealthy
40.3,21,9551,7.2,69,3.7,healthy
40.5,15,9830,2.8,57,5.7,healthy
38.8,21,13257,2.8,64,5.2,healthy
40.3,16,6839,7.1,73,6.8,healthy
40.4,38,13193,5.6,68,5.7,healthy
40.6,33,11476,4.4,41,6.4,unhealthy
39.5,21,13239,2.8,78,5.9,healthy
40.6,35,5004,7,47,3.5,unhealthy
40.6,27,5004,7.2,38,3.2,healthy
40.4,30,12703,7,62,5.1,healthy
39.8,31,13249,2.8,40,6.1,healthy
39.7,17,13257,2.8,82,4.7,healthy
40.1,17,11806,2.8,39,6.6,healthy
40.5,34,5121,2.8,46,5.8,unhealthy
40.4,24,10122,7.2,44,3.2,healthy
40.6,16,5004,7.2,62,3.5,healthy
40.5,23,5004,4.3,57,5.8,healthy
40.6,21,13074,7.2,44,6.6,healthy
40.5,23,5004,5.6,53,3.5,healthy
39.3,20,5317,4.4,54,4.6,healthy
39.7,23,13257,2.8,71,5.3,healthy
40.5,37,5004,7.2,46,4.6,unhealthy
39.5,16,13045,3,56,6.8,healthy
40.3,37,13257,7.1,71,3.4,healthy
38.1,22,13257,2.8,43,6.6,healthy
40.5,24,5004,6.6,38,3.9,healthy
39.9,37,13257,2.8,52,6.8,unhealthy
40.6,23,5130,4.8,48,3.6,healthy
40.6,28,6045,6.7,42,6.2,healthy
40.4,33,5004,3.4,43,5,unhealthy
39.2,30,5495,2.8,52,3.1,healthy
40.6,18,5227,6.2,40,4.5,healthy
39.9,28,5310,3.6,56,4.8,healthy
40.5,25,5004,7.1,43,3.1,healthy
39,18,13020,7,54,5.9,healthy
40,39,12500,3.6,48,4.3,unhealthy
40,16,5157,3.6,44,4.8,healthy
40.6,25,5004,2.8,41,4.1,healthy
40.3,34,5004,5.1,70,4.8,healthy
39.4,27,9431,7.2,43,3,healthy
40.3,24,13094,2.8,69,6.8,healthy
40.4,18,12653,3.4,68,7,healthy
38.9,22,13196,2.8,80,6.7,healthy
36.8,29,5004,5.5,47,3.5,healthy
40.4,24,10908,6,43,5.7,healthy
40.4,23,13257,5.6,80,5.4,healthy
39.8,28,11888,7,60,6.3,healthy
40.2,27,5004,7.2,52,3.2,healthy
40.3,28,7090,6,57,3.9,healthy
39.9,32,13254,2.9,64,6.4,healthy
38.1,23,5768,2.8,74,6.6,healthy
40.3,19,5004,4.1,44,4.1,healthy
40.5,18,5004,7.2,46,4.9,healthy
40.6,28,5215,7.2,49,3.4,healthy
40.6,23,5004,7.2,39,4.5,healthy
40.6,23,13254,5.3,77,4.7,healthy
40.6,36,5346,4.7,70,4.7,healthy
40.6,18,6063,7.1,40,3.9,healthy
40.5,21,6695,4.3,49,6.3,healthy
40.6,24,5212,5.1,52,3.4,healthy
40.6,16,11010,3.5,63,5.7,healthy
39.6,15,11647,3.5,54,6.4,healthy
40.4,22,13255,2.8,47,4.1,healthy
39.8,23,7443,2.8,55,3.8,healthy
40.2,26,13257,2.8,59,6.4,healthy
40,21,5150,4.8,39,5.7,healthy
38.9,30,9254,3.2,50,4.7,healthy
40.5,31,5004,7.2,38,3.8,unhealthy
40.5,32,13257,2.8,52,5.5,unhealthy
39.9,30,7871,7,38,5.7,healthy
40.5,19,13257,2.8,63,6.4,healthy
40.4,19,5004,6.8,39,3.1,healthy
40.4,26,6477,4.4,62,6.4,healthy
39.9,33,13242,2.8,73,5.7,healthy
38.5,16,13159,7.1,68,3.4,healthy
39.5,35,13155,2.8,77,6.3,healthy
40.5,27,10276,7.2,38,3.8,healthy
40.6,21,5004,7.2,48,4.1,healthy
40.4,36,7370,5.5,63,6,healthy
39.8,27,7429,7.1,42,5,healthy
39,14,13257,3.9,74,6.9,healthy
40.5,25,13257,3.2,48,4.7,healthy
40.5,29,5020,4.4,53,5.5,healthy
39.6,28,5004,7.2,45,3.5,healthy
40.6,31,5004,7.2,37,3.3,unhealthy
37.2,29,13255,2.8,45,6.6,healthy
39.9,33,13257,2.8,44,6.6,healthy
39.9,31,5004,3.1,42,3.6,healthy
40.1,25,13155,2.8,43,4.4,healthy
37,28,13257,2.8,70,4.9,healthy
39.5,19,13257,3.8,60,6.9,healthy
40.6,20,13257,7.2,51,6.1,healthy
40.5,26,12604,2.8,59,6.6,healthy
40,27,13257,3.1,53,6.6,healthy
39.6,37,13251,2.8,72,6.6,healthy
37.8,17,13257,2.8,50,6.8,healthy
39.8,30,7218,6.7,45,5,healthy
39.5,36,13257,2.8,60,5.6,healthy
40,29,5004,7.2,70,3,healthy
39,15,5368,6.3,52,5.5,healthy
40.3,17,13257,5.3,58,6,healthy
40,28,13257,2.8,52,6.6,healthy
40.4,43,12612,5.3,45,5.9,unhealthy
40.1,13,11465,5.9,61,3.9,healthy
40.6,19,5004,7.1,37,3,healthy
40.4,37,5004,7.2,42,6.4,unhealthy
40.5,14,5256,2.8,58,3.1,healthy
38.1,36,12870,6.2,58,6.9,healthy
39.9,28,5005,2.8,57,5.2,healthy
38.9,20,5004,2.8,50,5.4,healthy
39.6,34,13128,2.9,44,5.6,healthy
39,25,10467,6.8,68,5.5,healthy
40.2,44,5004,2.8,39,6,unhealthy
39.7,24,5111,2.8,57,3.9,healthy
40.6,44,13251,7.2,49,3.7,unhealthy
39.9,19,10447,3.2,80,4.3,healthy
40.2,26,12614,6.9,60,5.2,healthy
40.2,29,5004,2.8,45,4,healthy
40.5,43,13255,4.7,64,6.4,healthy
40.3,29,5004,7.2,38,4.5,healthy
40.3,24,5712,7.2,50,3.2,healthy
40.4,29,5004,7.2,49,3,healthy
39.2,41,10502,3.9,44,6.2,healthy
39.1,32,13257,6.6,70,6.9,healthy
40.3,17,9389,6.1,45,3.6,healthy
37.3,23,13257,2.8,65,4.1,healthy
39.4,25,6053,2.8,58,5.5,healthy
40.6,28,8167,2.8,57,6.4,healthy
40,23,7697,3.3,56,4.5,healthy
40.1,27,13257,6.3,58,5.1,healthy
40.3,21,13256,4.8,53,5.9,healthy
39.4,29,13257,5.1,69,6.7,healthy
39.9,16,12834,2.8,46,6.8,healthy
40.3,15,7957,6.7,48,3.1,healthy
39.7,23,13257,5.5,43,6.3,healthy
40.6,25,5004,7.2,37,3.1,healthy
39.2,23,13257,2.8,79,4.7,healthy
39.8,36,9173,7.2,38,3.1,healthy
36.6,17,13257,3,76,4.6,healthy
40.5,40,13232,2.8,74,5.8,healthy
38.9,29,5370,6.4,58,5.6,healthy
40.5,28,5004,7.2,49,4.2,healthy
37.4,20,13123,6.1,53,5.4,healthy
39.2,20,13132,2.8,47,6.4,healthy
40,27,13257,2.8,47,4.7,healthy
39.3,33,5004,3.4,75,4.4,healthy
40.2,33,5946,7.2,40,5.5,unhealthy
40.1,29,12822,7.2,60,4.2,healthy
38.9,22,13257,6.1,77,5.2,healthy
39.9,37,13257,2.9,62,5.3,healthy
40.4,28,5148,2.9,42,5.7,healthy
40.5,29,5004,7.1,54,4.6,healthy
40.3,21,12531,2.8,53,5.4,healthy
40.5,27,5147,3.4,49,4.2,healthy
40.4,24,13237,5.9,62,6.1,healthy
39.6,14,13257,2.9,74,4.5,healthy
